student,balance,income,class
0,1717.495025,38791.05764,1
0,321.0397429,37026.58716,0
0,673.3842033,34891.54278,0
0,1153.331896,37936.08708,1
0,542.8420254,48897.75254,0
1,974.0143849,20108.10358,1
0,1360.398571,29868.31119,1
1,323.9570867,12327.24399,0
1,1899.390626,20655.2,1
0,862.7765105,49444.78465,0
0,1398.652467,34194.0824,1
0,816.0938872,37763.03651,0
1,545.6124774,13020.95914,0
1,309.5241479,12135.03813,0
0,778.6934925,48551.97108,0
0,0,33220.98518,0
0,1508.841378,31739.27192,1
0,660.5336718,31480.04082,0
1,764.5271667,22578.63567,0
0,423.3376968,60170.57447,0
1,584.9048947,22429.93505,0
1,313.2133614,28399.35086,0
1,952.8871314,15082.67711,0
1,564.8027621,21314.77944,0
0,1386.302444,54404.48169,1
1,562.3041982,20164.31101,0
1,648.8853641,24457.36408,0
0,298.5096896,50229.77974,0
0,1354.752537,33375.13169,1
0,1685.450623,60890.3648,1
1,1579.070977,21101.20461,1
0,721.9203797,46269.83721,0
0,0,29775.15887,0
0,1120.267458,45153.04007,1
0,777.0230001,47369.11683,0
0,0,28490.77146,0
0,238.8146439,23526.71091,0
0,657.0219512,47044.33353,0
0,1384.850571,40131.49389,1
0,880.7508517,34604.67939,0
0,1144.530511,40998.92734,1
0,978.9782004,57839.05373,1
0,1207.697906,34857.54031,1
0,753.9999428,29020.72906,0
0,787.1368176,45772.61403,0
0,1099.292985,47625.30546,1
0,803.224401,52869.80781,0
0,1356.159222,42262.93007,1
0,1089.302178,28232.14128,1
0,1075.718431,38020.72359,1
0,0,33932.85275,0
0,749.0385161,53711.46049,0
1,1499.19013,17560.37184,1
0,813.2006512,49477.51151,0
1,1451.303542,14185.13792,0
0,1036.676833,44923.80275,1
0,528.9424635,42134.27063,0
0,522.1534576,40717.16252,0
1,1175.133331,15444.92692,0
0,1838.194861,32308.02404,1
0,1184.87087,41802.94433,1
0,411.5376269,30065.44435,0
0,246.8238097,40953.34276,0
1,933.3504051,15557.63256,0
1,2086.536165,17893.72137,1
0,1126.887696,32770.57902,1
0,734.3358294,49128.53775,0
0,1060.97292,37410.37638,1
1,999.281112,20013.35064,1
1,1015.511397,21362.93892,1
0,1491.640587,61096.49218,1
0,467.2475637,33644.25784,0
1,1867.552268,16650.04176,1
0,500.8042199,47910.96385,0
0,10.19445669,32641.93256,0
0,747.3535557,42900.02495,0
0,0,26275.25654,0
1,652.8675877,23515.13132,0
0,903.5644525,35296.4479,0
0,126.1532047,33964.05061,0
1,817.2498113,20480.88706,0
0,1194.597579,38222.50611,1
0,303.9037423,43836.70473,0
0,946.8920555,9364.849781,1
0,1739.535924,51623.28754,1
0,277.1686519,37177.03609,0
0,1116.065771,37074.06137,1
1,676.8313079,16998.65172,0
1,1276.685083,19282.43592,1
1,819.9121905,16585.0281,0
0,551.1743516,24975.02706,0
0,1213.352955,39344.12403,1
0,1035.552944,29423.23203,1
1,579.7213046,18555.75259,0
0,576.6355769,41699.20979,0
1,893.5582716,23033.81221,0
1,1429.609328,14827.89454,0
0,1264.875626,44359.06062,1
1,1581.065936,17331.32583,1
0,496.7518122,35955.63928,0
0,294.8446533,41591.77996,0
1,717.3391896,18382.18719,0
0,1294.903234,52338.22146,1
0,1260.154869,35733.46585,1
0,0,46927.78445,0
0,672.4267927,25947.24541,0
0,208.2950791,37295.80198,0
1,754.8595587,18996.8367,0
0,843.9073034,23956.51937,0
0,602.6228949,25376.4501,0
0,4.109498145,38326.19836,0
0,770.5198985,44509.57539,0
1,1154.446367,14301.15712,1
0,1408.438085,48012.91357,1
0,1165.851838,48855.50945,1
1,0,15967.61421,0
0,1102.418242,23218.0838,1
0,814.5538745,39148.55837,0
0,1265.725868,20816.95333,1
0,1216.195156,47561.71276,1
0,568.0939695,31392.06695,0
0,264.372357,45778.30895,0
1,836.0206886,9271.789924,0
0,1547.995445,37524.25353,1
0,880.5810244,49547.17602,0
0,1462.223173,29574.23457,1
0,582.3172218,29239.84607,0
1,384.5909324,21364.23009,0
0,631.5969082,30517.22942,0
0,221.4799857,37782.99708,0
0,299.8906333,34920.18154,0
1,997.642404,27054.72741,1
0,416.2293097,35580.55569,0
1,1518.715646,23877.81985,1
0,647.130283,32725.38665,0
0,1129.316466,46689.9794,1
0,1017.749721,30227.86323,1
0,1096.246733,42685.10729,1
0,1027.017571,47046.01236,1
0,623.5748091,57483.50421,0
0,1273.124571,57688.56805,1
0,1217.072762,62764.09766,1
0,658.0537091,41882.58065,0
0,828.840863,39984.27347,0
0,1743.06471,22308.12575,1
0,674.0325619,54832.66573,0
1,714.5496128,13431.84165,0
0,970.9255522,46051.86837,1
1,741.4423677,15499.91932,0
0,1063.724503,26045.92836,1
0,682.035984,30288.9418,0
0,572.1867296,35926.37624,0
0,266.6470861,16515.30843,0
0,874.8472856,36709.10831,0
0,701.5525937,39526.57719,0
1,1582.202813,19682.87249,1
0,1060.695812,36920.68241,1
1,503.2166226,21371.24632,0
0,992.9635257,45540.44568,1
1,1265.527377,14672.25618,0
0,894.7344842,37903.52646,0
1,510.613847,22457.05175,0
0,0,30524.75601,0
0,1283.228887,47514.99337,1
0,1276.4893,35122.85361,1
1,1824.368004,20074.2811,1
1,375.3063048,19342.15809,0
0,579.2802194,50813.50925,0
0,862.8765137,36461.90113,0
0,955.3433705,40368.59789,1
1,516.0604917,16615.02196,0
1,1212.756662,13722.90083,1
1,1908.242008,17642.62663,1
1,881.265405,15275.42058,0
0,1496.07211,40214.62083,1
0,521.9028271,47032.59935,0
1,1302.797206,29252.36143,1
0,1186.964356,33439.8364,1
0,717.6673898,27956.27352,0
1,827.0413054,18892.82129,0
0,347.3710782,18488.14732,0
0,66.15233049,38927.12451,0
0,688.0224701,29019.81789,0
0,935.481005,56610.81557,1
1,863.321267,20425.85133,0
0,490.0559754,35895.35391,0
0,403.4972058,41803.77816,0
0,1491.174803,59394.38308,1
0,1170.743464,49832.9514,1
0,1156.040208,38295.57124,1
1,874.0171638,24635.31103,0
0,676.5720235,41328.42762,0
0,715.6567217,23266.13569,0
0,1581.521505,45729.88805,1
0,729.5264952,44361.62507,0
1,623.7578593,19191.96692,0
0,896.5812766,54840.05787,0
0,157.6604751,42125.73361,0
0,1636.316153,35814.79198,1
0,976.4285332,31897.56603,1
0,834.2636789,28022.83682,0
0,339.5292685,58747.38773,0
0,24.87182349,29316.97033,0
0,952.1275301,49137.39569,1
0,287.9668874,37409.97776,0
1,1045.657466,23335.04633,1
0,729.2259909,35633.50292,0
0,1215.148939,51804.99395,1
1,1103.003565,25385.60194,1
0,705.113586,47752.15923,0
0,0,28363.7137,0
0,683.147542,44439.52874,0
0,828.6628118,28427.67029,0
0,929.3962543,23133.65981,1
0,798.4773511,32921.63394,0
0,529.5083605,38328.61263,0
0,126.3626854,44280.92979,0
0,1670.423008,41409.77115,1
1,770.3280295,29059.14469,0
0,1597.052084,50827.80754,1
0,1101.015018,32153.01359,1
1,956.6922342,19594.54904,1
1,1448.035606,18989.39705,1
0,1078.910385,54419.78655,1
1,1543.099582,18304.65057,1
0,1103.723807,39532.90751,1
0,1431.741973,37793.28732,1
0,1007.248656,34893.13769,1
1,807.7488274,18760.3452,0
0,1321.703891,45581.79478,1
1,1134.559731,20964.2127,1
0,555.2884886,40046.42198,0
1,754.4206129,20767.68302,0
0,1500.594004,27354.50025,1
0,1151.630566,42917.46956,1
0,918.6817794,48160.52429,1
0,239.1933663,33743.22655,0
0,210.797283,34468.89916,0
0,653.4362222,41440.92856,0
0,542.6962061,40996.21233,0
1,729.1897184,18329.72087,0
1,1321.535379,23735.15989,1
0,1444.432105,19153.34273,1
0,1611.333882,47894.27665,1
0,533.9891482,64930.2398,0
1,1380.087526,19245.83269,1
0,1143.431379,35773.40185,1
1,704.4725219,21140.27564,0
0,565.1389875,38202.58394,0
1,683.1898968,12367.69713,0
0,1142.935154,34401.66711,1
1,386.156432,22527.64722,0
0,656.5227013,34229.3741,0
0,1000.525438,53680.98374,1
0,1024.946819,49675.56042,1
0,412.6876132,33923.45804,0
0,0,28705.2025,0
0,371.8818634,46682.54695,0
0,436.1350124,46071.66052,0
0,480.5711421,36192.09032,0
0,0,41239.02051,0
0,905.7190025,38210.73377,0
1,329.5585109,19371.81209,0
0,369.0504876,38418.86652,0
0,1281.448849,48837.37876,1
0,88.25405671,43927.31589,0
1,1770.52557,17447.12692,1
0,883.8678853,42866.38395,0
0,0,62886.70923,1
1,1059.204637,11742.37986,0
0,1809.409864,33453.40654,1
1,745.2306213,12877.5095,0
0,0,30818.51195,0
0,224.6911451,55040.61273,0
1,1985.321739,22248.40266,1
0,813.9973412,42461.56142,0
1,1647.004573,16614.80417,1
0,982.5145872,62140.92546,1
0,1110.720922,47221.44762,1
0,0,48025.61685,0
0,248.3623967,37868.55976,0
1,1165.007391,18389.07904,1
1,1348.645456,21789.38222,1
0,1278.865642,34673.17099,1
0,0,39653.92321,0
0,643.4811548,45925.88666,0
1,501.1116447,22393.27308,0
0,771.8958745,31170.08528,0
0,331.6805267,49756.17101,0
0,0,47669.70408,0
0,1057.679669,39708.03334,1
0,1198.832807,40275.0895,1
0,303.7832118,44745.11955,0
0,707.5731029,48790.40225,0
0,697.4909575,49476.7596,0
1,1670.467307,15838.31457,1
1,478.9618638,19911.51027,0
1,2247.421889,17926.72301,1
0,980.7639386,43650.53446,1
0,1444.9225,54599.15776,1
1,1286.355523,20029.89123,1
0,775.4022116,41857.57803,0
0,0,47056.19919,0
0,1175.715193,24000.89494,1
0,845.0207249,33895.23785,0
1,1218.13888,18144.98483,1
0,0,30360.54894,0
0,529.0726813,43914.67143,0
0,217.3615206,45083.11137,0
0,0,47725.52153,0
0,523.813717,45284.18935,0
1,567.7225809,14892.32445,0
1,1058.867384,16059.83275,1
1,1391.335002,18309.421,1
0,660.2854965,58956.51318,0
0,1178.982625,45545.16842,1
0,365.2358798,21358.00005,0
0,395.8518569,33708.59238,0
0,184.5304739,35058.34065,0
0,835.5334433,23160.57862,0
0,293.8693202,56676.80175,0
1,1463.828111,15657.43448,1
1,842.2559874,23310.22886,0
1,403.4594274,15333.87629,0
1,1521.496682,16830.56514,1
0,273.4469724,52492.74982,0
1,669.3807882,16805.19372,0
1,440.7900554,19896.02967,0
0,599.7188463,48085.88434,0
0,1377.558752,38364.67915,1
0,27.27187849,51659.87841,0
0,911.0522329,38629.51836,1
0,1126.410483,35125.67772,1
1,1047.085154,13714.27938,1
0,477.882122,39834.03081,0
0,1004.255095,36895.86555,1
1,1457.673369,20042.86397,1
0,0,42515.16283,0
1,1796.26764,21126.17721,1
0,438.2346852,48859.26102,0
0,1037.008599,36622.79223,1
0,1174.194909,35533.48452,1
1,733.0725124,18818.16738,0
1,489.9275545,21445.53004,0
0,929.8199349,50611.98595,1
1,856.6553992,15523.10294,0
0,586.7756504,32622.37614,0
1,1461.833249,19252.23729,1
0,285.9101691,43263.63064,0
0,612.2257762,60323.35727,0
1,378.0211154,19571.3923,0
0,1536.594601,48766.90746,1
1,1941.902928,23467.12697,1
0,769.414224,35071.16654,0
0,182.3254442,39703.26885,0
0,1136.455031,47721.27371,1
0,475.8690387,35621.69112,0
0,808.5935854,41222.35167,0
0,1456.546056,51508.57434,1
0,780.1725692,51656.87406,0
1,789.2835878,20370.17371,0
1,414.8064509,18832.03421,0
0,426.2863964,38585.54909,0
1,2125.792202,19539.14861,1
0,698.6738292,29580.0691,0
0,0,30241.94858,0
0,460.1398044,52708.55985,0
1,1809.926564,6985.135945,1
1,950.6780086,20435.81781,1
1,1399.950257,11010.21245,0
0,1047.72339,45181.7486,1
0,418.4983441,29856.47168,0
0,568.0944851,36374.43392,0
1,1589.638598,22541.89203,1
0,399.8771607,47291.01589,0
1,1217.309875,10520.04307,0
0,848.7027399,35192.83887,0
0,561.6228589,38894.55088,0
0,1045.311352,31754.02378,1
0,452.3679123,29254.87102,0
1,325.2828199,15644.24197,0
0,0,41960.1745,0
1,1090.925059,18935.81822,1
0,495.7089542,24845.43297,0
1,176.8405782,20021.69339,0
0,749.6080039,41423.94117,0
0,174.935485,55044.37007,0
0,0,47231.27308,0
0,388.5483505,18007.83296,0
0,2187.224846,42205.12305,1
0,0,40150.21798,0
0,1213.658672,45662.64661,1
0,717.8107678,32040.93126,0
0,1060.33586,56607.25397,1
0,1157.277347,31369.49194,1
0,1494.521135,42280.40785,1
0,1416.224397,31303.16331,1
0,147.6101155,37588.56261,0
0,2085.586978,35657.22567,1
0,847.6149639,42308.05232,0
0,791.9474961,47886.52327,0
0,378.7230203,15738.33184,0
1,618.1192173,24698.82724,0
0,1275.206852,58961.73304,1
0,1099.057701,42590.89445,1
0,515.6197997,39638.63963,0
0,1160.133222,32978.6596,1
0,0,26394.54536,0
0,76.47608896,27283.69174,0
0,444.2649062,35924.33879,0
0,1056.927353,38367.86795,1
1,137.0393722,10994.7941,0
0,618.0513849,16944.34449,0
1,1757.845459,17426.51971,1
1,1471.03354,12665.24189,1
0,113.669024,38513.33229,0
1,1447.418108,16658.42409,1
0,221.3348565,31764.20291,0
0,2113.019023,34747.75578,1
0,673.9266568,39508.62412,0
0,1306.796916,48799.51191,1
1,1416.966156,11104.56632,0
1,282.2487063,19809.09867,0
1,1632.354361,15763.58457,1
0,707.8023303,40140.80045,0
0,833.0705629,36330.26209,0
0,960.6700306,30093.72754,1
1,1219.376677,11361.82386,0
0,0,45104.09403,0
1,1273.891137,20104.43016,1
0,25.82837121,22720.09454,0
0,1224.471239,37088.0532,1
0,683.8262514,46937.62287,0
1,991.2328292,8926.799452,1
1,1165.895511,14969.28725,0
0,776.9646792,36704.0519,0
0,862.1501957,59240.84503,0
0,1218.864986,45593.86021,1
0,92.90008897,43955.88137,0
0,351.9451074,48726.04767,0
0,1058.284332,39314.51347,1
0,595.1451336,46011.94663,0
1,769.4791217,27515.57093,0
0,750.1395372,17993.82049,0
1,705.8968256,18447.87609,0
0,331.7207347,46853.74585,0
1,561.1940353,27421.11126,0
0,1060.807429,39174.05636,1
0,1362.186619,37736.7496,1
1,1384.372132,21059.60487,1
0,666.3947948,34912.3367,0
1,600.9563131,21613.91361,0
1,1391.441597,11685.64543,0
0,355.4423386,46147.51787,0
1,293.5195709,10592.84669,0
1,1197.170953,10834.11138,0
0,7.069530292,48711.63749,0
1,1443.431696,22693.65775,1
0,1083.281187,45260.41668,1
0,1080.155564,35471.98678,1
0,794.464327,32431.82055,0
0,815.6821325,53817.27975,0
0,581.0035694,52917.72944,0
1,1655.11286,17269.79891,1
1,869.6677558,20285.25178,0
0,1114.901552,38155.36839,1
0,826.9601242,61365.44432,0
0,806.2166632,35259.30464,0
1,1280.418448,16310.90553,1
0,1839.322208,38104.09111,1
0,1118.929803,49988.09133,1
0,571.1799476,39682.80287,0
1,1183.452815,16189.28839,1
0,0,36949.94989,0
1,1316.210983,16327.62598,1
0,741.5927598,24393.31595,0
1,455.6999383,19080.80899,0
0,431.9427414,46658.01381,0
0,0,35288.33508,0
0,511.6788941,32693.85088,0
0,623.5261189,59441.30998,0
1,1947.022401,12147.04641,1
0,1341.077777,40199.84141,1
0,1458.835325,24850.58478,1
0,752.2218482,48764.02273,0
0,766.5125244,43426.8308,0
0,449.7350858,49643.42644,0
0,1027.895035,21551.61109,1
0,1477.637956,36546.82315,1
0,736.5906124,37031.48477,0
0,602.6168777,56017.12754,0
0,253.5218815,37506.20673,0
0,400.0591104,30160.28898,0
0,716.9987227,34418.26022,0
0,1243.326518,41639.68038,1
0,933.7673154,43693.52116,1
0,454.4881463,39608.32287,0
0,563.4911731,47142.44985,0
0,687.683759,39373.57975,0
0,527.9403591,47963.17904,0
0,561.968473,37637.00503,0
0,696.4657513,37599.62013,0
1,1447.970793,16421.4555,1
0,1277.123098,42472.90827,1
1,547.2463251,17445.90172,0
0,226.2992254,34305.25608,0
0,1175.594953,19030.13944,1
0,40.09310013,33278.36519,0
1,1031.498886,24636.30022,1
0,925.7062398,62764.88429,1
0,1734.228044,37621.63317,1
1,651.5487845,23374.83297,0
0,1141.23821,37917.66454,1
0,1362.965595,44217.91604,1
0,471.2550831,28417.74199,0
1,1094.740579,19638.26543,1
1,1021.370111,19032.50901,1
1,1458.893462,21186.56296,1
0,1580.866727,36513.61672,1
0,953.1233642,51257.1439,1
0,1350.172728,43147.45558,1
0,922.6374027,52205.50687,1
0,779.3762577,61158.88511,0
0,738.1944102,35134.26535,0
0,0,53946.23365,0
1,909.1019937,7283.763145,0
1,514.1994978,21482.03481,0
0,105.7442477,42442.84735,0
0,1533.917257,42888.64105,1
0,1207.105002,50010.82983,1
1,888.564819,21820.21718,0
0,298.7196152,49585.87127,0
0,798.031314,29934.14323,0
1,926.0781636,17660.80724,1
0,1308.206711,32215.53337,1
0,542.469658,52741.81067,0
1,904.0402591,16882.30061,0
0,1288.285095,54666.37745,1
0,1097.600039,52286.43182,1
0,0,34040.31291,0
0,196.3740083,57397.2772,0
0,939.698674,52383.27522,1
0,922.1241069,48137.37167,1
1,751.2431402,16475.02756,0
0,339.5318647,31092.75765,0
1,900.2746082,22986.61368,0
1,1004.650577,13869.7521,1
1,1237.454723,20660.46938,1
1,1051.297161,16299.61175,1
0,1036.985599,46388.62453,1
0,640.9184388,37306.69399,0
0,1095.028241,36282.47457,1
1,1024.108807,18667.92565,1
0,853.2122166,31607.3934,0
1,1015.204535,22208.32892,1
1,905.1423693,13485.51424,0
1,937.6060593,19962.19804,1
0,1139.567166,36363.6248,1
0,0,24818.35863,0
1,14.03384572,13846.80104,0
0,0,58825.61513,1
1,1702.981702,25203.45676,1
0,677.2048392,52080.52336,0
1,645.6885305,14211.14714,0
0,633.1271156,54034.35501,0
0,10.88494131,32866.44524,0
1,1524.2904,11719.59348,1
0,736.3926729,32026.96396,0
0,60.18603613,39864.86355,0
0,1520.980478,37510.53936,1
0,562.7238684,60196.18261,0
0,578.4607424,20306.93601,0
0,522.7662715,43026.32913,0
0,309.5179821,35293.19357,0
1,1706.953766,20804.65612,1
1,1764.532309,18148.52408,1
0,785.6558829,38463.49588,0
0,1095.471779,53581.15671,1
0,697.982915,29799.3192,0
1,1592.549635,18024.28172,1
0,681.4512395,48892.52469,0
0,541.9968025,43873.28941,0
0,2024.820212,64135.43108,1
0,751.3922405,29875.04689,0
1,1071.955237,19813.99697,1
0,680.7064686,42316.40311,0
0,732.734289,39024.14923,0
0,1141.157938,44333.21063,1
0,755.3396629,37027.2546,0
0,858.1799645,30892.7358,0
0,81.53186513,40847.81131,0
0,1285.828594,43507.46606,1
0,888.6132726,28899.79175,0
0,946.3981669,30770.06673,1
0,909.8655536,44879.27758,1
0,874.4512007,24707.49025,0
1,1104.949687,11528.99966,0
0,734.3172028,33240.03903,0
0,515.5802807,43509.04398,0
0,1672.506063,66466.46089,1
0,990.1447723,48040.60189,1
0,618.9984399,17122.34756,0
1,913.0464559,17139.5796,1
1,637.3827283,19704.91942,0
1,1061.755086,17502.81964,1
1,1835.564112,17807.44952,1
0,1353.264924,43888.88306,1
1,368.1982988,26670.01211,0
0,1555.96807,34417.87308,1
0,501.2866489,36154.65269,0
0,377.3003603,42257.49319,0
0,866.0284364,38363.42163,0
0,851.7962751,57950.77175,0
0,1239.683068,52241.45566,1
0,1576.900672,39835.34872,1
0,413.5990058,31466.22059,0
0,917.7839803,44466.88503,1
0,438.8123997,39390.72553,0
1,752.459946,16211.27579,0
1,230.1591687,24776.69315,0
0,345.1906244,48111.44622,0
0,910.6724158,43795.5817,1
1,1045.338813,29601.40394,1
0,310.1186425,31445.77108,0
0,757.9629184,19660.72177,0
0,1529.687857,40977.41388,1
0,739.4180178,40656.95145,0
0,390.0550264,27108.21366,0
0,1555.836184,30110.96029,1
1,366.7869573,25833.0631,0
0,490.2510328,49222.49138,0
1,1773.153542,10177.86674,1
0,381.5665199,49114.89265,0
0,693.3584799,46466.29939,0
0,552.5513185,48267.67339,0
1,1060.878824,11041.3315,0
0,650.04611,46137.93297,0
1,364.1734146,21487.6441,0
0,0,38249.98238,0
0,0,53273.34166,0
1,235.3284999,20909.70475,0
1,583.7742232,12240.66052,0
0,813.7409929,30975.21409,0
0,524.6079138,40663.04341,0
0,768.3785848,43325.97039,0
0,1756.050716,52497.5856,1
0,676.0988601,38571.41375,0
1,1606.320366,13422.30712,1
0,609.4776899,41798.29235,0
0,256.4712276,37657.05592,0
0,52.03888628,14680.10005,0
0,603.0203998,51229.78847,0
1,124.8712711,20886.49619,0
1,1112.817978,13634.90763,0
0,1280.762861,53675.56755,1
0,425.9869196,39772.75241,0
0,241.9407399,47843.07974,0
0,426.7641498,38495.79802,0
0,409.1603681,45055.89747,0
1,1312.907203,15495.02659,0
1,422.9140174,18787.33703,0
1,730.9627524,20097.40094,0
0,1386.668478,56325.44936,1
0,403.6464529,55458.89125,0
1,712.2763513,23341.95023,0
0,1047.139689,46007.98061,1
1,19.73946092,20514.17137,0
1,1275.197078,15793.90917,1
0,1815.79252,31632.58386,1
1,410.4667487,25574.43832,0
1,792.8559724,8699.598343,0
0,47.42347928,29567.85743,0
0,1057.228817,58133.52784,1
0,617.6407642,37604.93356,0
1,1151.856308,23250.38451,1
0,1042.80492,25867.14772,1
0,1373.575601,22182.41659,1
0,728.2789548,30028.18011,0
0,593.2804678,40227.14388,0
0,1000.376782,40272.30202,1
0,487.6950209,46480.03597,0
0,110.9151208,58185.55984,0
0,789.7507972,39022.35325,0
0,613.4802945,24367.86142,0
1,703.9900094,20752.17544,0
0,989.2170927,42813.37511,1
0,199.1745658,21753.35696,0
1,501.1105625,26425.69801,0
0,0,27455.909,0
1,905.9019451,20285.22513,0
0,0,55781.20484,0
0,0,45793.39304,0
0,608.5517388,22555.50859,0
0,349.6606656,39391.32231,0
1,1321.443053,8624.110689,1
0,1786.463952,54207.16779,1
0,756.4334686,33296.56712,0
1,1675.658764,20773.1333,1
1,520.5576465,18256.28839,0
0,1621.245375,38590.89809,1
1,1177.957425,14385.16707,1
1,1013.665766,13821.09008,1
0,480.3212639,25553.26285,0
0,1203.736179,40969.08235,1
0,1830.471547,24053.47692,1
0,216.9616918,31742.99445,0
0,713.6733979,48914.5602,0
0,437.6360626,45384.04745,0
0,2.84301484,39923.8193,0
1,1137.028318,25117.76297,1
1,1381.274512,23903.85455,1
0,887.743411,43478.88519,0
0,527.4632744,35708.16925,0
0,714.5124913,48115.5047,0
0,756.1601309,52778.05363,0
0,0,25603.53326,0
1,887.29064,14958.55147,0
0,0,24566.48337,0
0,1032.20327,41673.73415,1
0,463.0855991,46760.49589,0
0,891.1554271,36023.08501,0
0,650.0070413,41427.87732,0
0,796.2989755,37923.39362,0
0,0,22431.45354,0
1,1409.299178,21508.50151,1
1,0,20157.25126,0
0,1588.526206,38014.56885,1
0,605.8472399,58892.90548,0
1,1405.317174,17933.23701,1
0,674.804717,47653.61598,0
0,1342.047594,51442.56558,1
0,1425.53486,33666.10426,1
0,1049.747643,30159.20989,1
1,1560.931752,13621.56916,1
1,1497.067767,9030.402564,1
0,0,34479.62349,0
0,1376.309911,43234.13992,1
1,1056.770651,14194.659,0
0,18.26128536,30349.46042,0
0,773.3268067,51787.78944,0
0,949.3149767,50404.27876,1
0,75.83412558,42075.04784,0
0,1143.541405,33394.9791,1
0,265.2958484,45828.01885,0
0,1005.623009,43471.78032,1
0,0,37343.41681,0
0,914.3410823,43460.16638,1
0,594.6012612,36190.75639,0
0,1378.677643,30862.99636,1
1,963.2011987,15938.0661,1
0,1549.894673,47916.29486,1
0,1154.858678,57640.91696,1
0,1553.703309,35929.16355,1
1,408.2183522,21432.72643,0
0,1120.703239,29613.88758,1
1,594.5589853,13180.50211,0
1,1144.35852,18903.37844,1
0,1318.719112,36822.92496,1
0,879.0526491,30633.84194,0
0,1184.308021,37600.07534,1
0,1044.449897,43374.0041,1
0,862.9197102,36774.21591,0
0,667.1445832,44863.06899,0
1,645.1186876,16097.21702,0
1,1217.623913,21160.4293,1
0,549.1913427,43688.68042,0
0,546.3750599,37524.43432,0
1,1247.455532,15382.60965,0
0,528.2543232,49394.34077,0
0,1188.965168,42286.48817,1
0,771.7893469,42139.07027,0
0,1059.804101,64315.02621,1
0,1517.918958,49400.17084,1
0,878.9279371,47228.34093,0
0,1456.630985,38676.54566,1
0,763.0399763,35277.90178,0
1,919.5885305,7491.558572,0
0,0,38626.42292,0
0,520.9472873,41039.28245,0
0,1028.174611,51228.30211,1
0,1173.462466,48396.50483,1
1,731.3148595,11510.15147,0
1,1153.604998,19224.97523,1
1,422.1894101,14366.56905,0
0,1257.625123,30964.23458,1
0,960.0680599,23482.83561,1
0,841.734663,38023.33074,0
0,527.9402237,56820.82074,0
1,1099.630422,17064.04283,1
0,940.5908748,41560.47099,1
0,1074.991267,27834.79004,1
0,780.6589645,29691.49427,0
0,877.2830136,27405.1355,0
0,1861.317697,46653.58874,0
0,338.7794082,42678.71319,0
0,1487.661808,47624.3796,1
0,0,31083.22146,0
1,1719.566851,18696.29875,1
0,1121.496586,39395.89936,1
0,584.8374117,39553.1715,0
1,68.37660782,10996.08786,0
0,1170.019022,48445.21687,1
0,514.8717738,50339.1918,0
0,337.6513682,36787.01961,0
0,530.24602,27610.70309,0
0,49.6823973,47026.03855,0
0,987.142891,27961.31961,1
0,1302.341835,33695.42623,1
1,1499.856349,25156.73644,1
0,1273.24483,49136.4742,1
0,226.2173456,59680.00226,0
0,704.2029083,44775.12201,0
0,352.7980607,36751.97786,0
0,847.054148,28539.1079,0
1,1373.037835,19457.6093,1
0,574.4698776,46696.18634,0
1,1395.668987,21374.59212,1
1,495.136133,15519.48512,0
0,245.2442839,35132.22117,0
0,217.5124122,39616.26025,0
0,361.7426655,54071.34056,0
0,1140.594209,25116.66829,1
0,1307.093669,35425.60999,1
0,593.3038909,49925.32392,0
0,921.3478541,47610.9552,1
1,1127.435955,23495.56552,1
1,488.8551765,15159.49485,0
1,372.4308104,17243.0493,0
0,0,46590.44064,0
0,1489.357027,37758.41289,1
1,1556.904418,19272.23648,1
0,2036.993189,31384.13,1
0,499.5507444,45954.67124,0
1,1847.469647,19388.68931,1
0,1028.964342,18701.40959,1
0,848.9972626,44379.75335,0
0,92.97568856,49608.58644,0
1,1670.829991,11385.88027,1
0,2228.472283,27438.34899,1
0,10.23148531,27237.38077,0
1,1533.911936,16453.88308,1
0,608.9485801,26463.37476,0
0,323.0349157,33673.80969,0
1,1255.748135,12209.57707,0
0,406.0139804,42642.23737,0
0,1733.895361,47872.62098,1
1,1692.752538,23743.84195,1
0,857.575734,49675.37032,0
0,651.3251349,51583.2502,0
0,0,47628.41183,0
0,1190.536219,41630.28283,1
1,537.4925429,9421.714858,0
1,1183.067702,13210.87763,1
0,377.7266313,49730.70458,0
0,214.9016261,33904.57772,0
0,1433.740497,39445.08409,1
0,196.9384595,35488.44888,0
1,1202.38503,20550.6377,1
0,910.4490235,44054.91642,1
0,253.5167956,53125.48345,0
0,1483.689011,58310.51235,1
1,1084.044084,13680.1133,0
0,771.2248776,47146.43951,0
0,403.0343765,48874.15116,0
1,1774.694223,20359.50609,1
1,926.8926126,19445.93717,1
1,1258.114533,20010.57627,1
0,683.3573938,29269.33352,0
0,628.8553316,40490.42605,0
1,99.38256245,16725.24507,0
1,1000.415807,14071.00854,1
1,1120.030273,19170.45835,1
0,1496.056465,24935.91874,1
1,705.8830645,11121.69931,0
0,360.8923852,37581.7918,0
0,738.2532477,36086.09213,0
0,379.1003606,31350.92863,0
0,1065.626806,36015.68758,1
0,0,40772.92686,0
1,953.6263238,18363.0685,1
0,1246.229525,49479.57682,1
1,785.8549597,19188.91423,0
0,138.5885867,38437.99189,0
1,1224.636872,25717.07064,1
0,1610.086988,40498.99811,1
0,0,29322.63139,0
1,1041.438743,24847.8812,1
1,561.7818671,18470.28261,0
0,1256.892288,23100.0095,1
